"gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","Churn","MultipleLinesNo phone service","MultipleLinesYes","InternetServiceFiber optic","InternetServiceNo","OnlineSecurityNo internet service","OnlineSecurityYes","OnlineBackupNo internet service","OnlineBackupYes","DeviceProtectionNo internet service","DeviceProtectionYes","TechSupportNo internet service","TechSupportYes","StreamingTVNo internet service","StreamingTVYes","StreamingMoviesNo internet service","StreamingMoviesYes","ContractOne year","ContractTwo year","PaymentMethodCredit card (automatic)","PaymentMethodElectronic check","PaymentMethodMailed check"
0,0,0,0,9,1,0,71,672.55,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,43,0,1,33.45,1500.25,"No",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,61,1,1,100.7,6018.65,"No",0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,1,1,52,1,0,25.75,1345.85,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,70,1,1,113.65,7939.25,"No",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,67,1,0,74,4868.4,"No",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,4,1,0,19.55,68.8,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,8,1,1,65.45,554.45,"No",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,1,1,0,35,1,1,100.5,3653.35,"Yes",0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1,0,0,71,1,1,24.65,1766.75,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,49,0,0,49.65,2409.9,"No",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
0,0,1,0,72,1,0,20.05,1423.65,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,15,1,1,79.75,1111.85,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,33,1,0,24.15,800.3,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,1,1,0,10,1,1,86.65,856.65,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,47,1,0,87.2,4017.45,"No",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,52,1,1,80.95,4233.95,"No",0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,72,1,0,25.75,1864.2,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,3,1,1,50.15,160.85,"No",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,13,1,1,52.1,670.65,"No",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,5,1,0,96.5,492.55,"Yes",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,4,1,0,20.35,77.5,"Yes",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,62,1,1,60.15,3753.2,"No",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,0,1,1,1,70.6,70.6,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,35,1,0,25.45,809.25,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,56,1,0,59.5,3389.25,"No",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,3,1,0,18.8,56,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,64,1,0,74.65,4869.35,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,51,0,0,59.3,3014.65,"Yes",1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,26,1,0,61.55,1581.95,"No",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,48,1,0,19.55,883.35,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,18,1,1,49.55,878.35,"Yes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,28,1,1,104.8,3046.05,"Yes",0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,8,1,1,94.75,759.55,"No",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,65,1,1,103.15,6792.45,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,1,0,0,38,1,1,57.15,2250.65,"Yes",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,2,1,1,20.05,39.25,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,70,1,0,25.4,1782.05,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,6,1,1,48.8,297.35,"No",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,35,0,0,53.15,1930.9,"No",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,10,1,0,95.2,930.4,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,17,1,0,86.75,1410.25,"No",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1,0,1,0,17,0,0,34.4,592.75,"No",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,0,19.95,19.95,"Yes",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,0,32,1,1,98.85,3145.9,"No",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,0,68,1,1,89.6,6127.6,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,29,1,1,70.75,1974.8,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,51,0,0,60.15,3077,"No",1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,10,1,1,95.25,1021.55,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,67,1,0,20.5,1430.95,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,0,1,1,1,74.7,74.7,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,7,0,0,34.65,246.6,"No",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,46,1,0,24.95,1165.9,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,4,1,0,19.5,96.85,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,0,0,1,1,1,73.65,73.65,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,95.6,95.6,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,43,1,1,89.55,3856.75,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,2,1,1,70.2,115.95,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,62,1,1,20.05,1201.65,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,11,1,1,61.25,729.95,"No",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,0,63,1,1,103.4,6603,"Yes",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,4,1,1,80.25,303.7,"No",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,17,1,0,74.55,1215.8,"No",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,5,1,0,19.55,99.6,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,0,10,1,1,75.75,777.3,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,57,1,0,19.5,1167.6,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,37,1,1,78.9,2976.95,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,37,1,1,19.8,695.05,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,1,72,1,0,19.9,1529.65,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,2,1,0,76.4,160.8,"Yes",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,13,1,1,20.45,254.5,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,69,1,0,86.9,6194.1,"No",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1,0,16,1,1,74.3,1178.25,"Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,24,1,1,104.15,2494.65,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,5,1,0,56.15,291.45,"No",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,9,1,0,20.25,178.5,"Yes",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,22,1,1,79.2,1742.75,"Yes",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,13,0,1,30.85,394.1,"No",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,4,1,1,58.5,224.85,"No",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,14,1,0,51.45,727.85,"No",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1,1,0,55.2,55.2,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,0,1,1,1,76.4,76.4,"Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,70,1,1,97.65,6982.5,"No",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,1,29,1,0,19.85,535.05,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,0,17,1,1,102.55,1742.5,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,47,1,1,107.35,5118.95,"Yes",0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,58,0,0,59.75,3624.35,"No",1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,2,0,0,29.85,75.6,"Yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,39,1,0,19.35,779.2,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,71,0,1,61.4,4310.35,"No",1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,49,1,1,84.5,3906.7,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,11,1,1,74.55,824.75,"Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,66,1,0,109.25,7082.5,"No",0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,1,72,1,1,104.15,7303.05,"No",0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,61,1,0,88.65,5321.25,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,1,0,24,0,0,39.1,971.3,"Yes",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,41,1,1,74.7,3187.65,"No",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
1,0,1,1,38,1,0,25.05,963.95,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,18,1,1,88.85,1594.75,"No",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,38,1,0,78.95,2862.55,"No",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,1,1,0,74,74,"No",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,8,1,1,84.9,764.95,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,23,1,1,78.55,1843.05,"No",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,7,1,0,20.65,134.05,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,5,1,0,53.85,259.8,"Yes",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,10,0,0,36.25,374,"No",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,43,1,1,78.8,3460.3,"No",0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,0,1,1,1,74.6,74.6,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,26,1,1,92.4,2349.8,"No",0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,71,1,0,25.6,1888.25,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,62,1,0,20.65,1218.45,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,1,0,1,25.15,25.15,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,37,1,1,92.5,3473.4,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,14,1,1,80.05,1112.3,"No",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,11,1,0,90.6,1020.2,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,3,0,0,35.2,108.95,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,7,1,1,75.7,554.05,"No",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,1,0,1,0,25.35,NA,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,4,1,0,50.85,239.55,"Yes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,36,0,1,34.85,1267.2,"No",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,70,1,0,115.65,7968.85,"Yes",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,53,1,0,110.5,5835.5,"No",0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,67,1,0,60.05,3994.05,"No",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,48,1,0,20.65,1057,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,3,0,0,25.1,79.8,"No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,29.15,29.15,"No",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,19,1,0,20.85,467.5,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,19,1,0,50.1,910.45,"No",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,19.6,19.6,"Yes",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,1,1,1,85.7,85.7,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,54,1,0,84.4,4484.05,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1,0,0,0,12,1,0,20.45,255.35,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,59,1,0,54.15,3116.15,"No",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,68,1,1,88.85,6132.7,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,5,1,1,94.45,498.1,"Yes",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,63,1,1,109.25,6841.4,"No",0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,1,9,1,0,93,870.25,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,4,1,0,48.75,179.85,"No",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,37,1,1,91.15,3369.25,"No",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,72,1,1,105.55,7542.25,"No",0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,13,1,0,98.15,1230.25,"Yes",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,4,1,0,75.35,338.1,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,61,1,1,65.2,3965.05,"No",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,59,1,1,111.35,6519.75,"No",0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,63,1,1,84.65,5377.8,"No",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,1,1,67,1,0,89.55,6038.55,"No",0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,56,1,0,110.5,6139.5,"No",0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,0,0,56,1,1,25.95,1444.05,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,2,1,0,20.1,43.15,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,0,10,1,1,85.25,855.3,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,44,1,1,61.5,2722.2,"No",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,68,1,0,19.5,1193.55,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,31,1,1,72.45,2156.25,"No",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0,1,0,30,1,0,70.25,2198.9,"No",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,72,1,1,91.15,6637.9,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,72,1,0,92,6474.4,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,58,1,1,84.3,4916.4,"No",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,0,66,1,1,66.1,4428.45,"No",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1,1,0,1,1,1,73.55,73.55,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,72,0,0,55.65,3880.05,"No",1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
0,0,0,0,35,1,0,85.3,2917.5,"Yes",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,18,1,1,75.9,1373.05,"No",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,71,1,0,85.75,6223.8,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,3,0,0,29.2,98.5,"No",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,62,1,0,20.45,1297.35,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,19,0,1,24.85,434.8,"No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,58,1,0,20.8,1212.25,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,19,1,0,48.8,953.65,"No",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,3,1,1,70.3,235.5,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,67,1,1,105.7,6816.95,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,64,1,1,100.3,6603.8,"No",0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,2,1,1,87.15,183.75,"Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,22,1,1,87,1850.65,"No",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,68,1,1,78.45,5333.35,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,0,26,1,1,95.85,2475.35,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,1,1,0,45.15,45.15,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,45,0,0,34.2,1596.6,"No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1,0,1,1,72,1,0,114.45,8100.55,"No",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,42,1,0,20.25,854.9,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,1,4,0,1,57.2,223.75,"No",1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,40,1,1,51.1,2092.9,"No",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,46,1,1,94.15,4408.45,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1,1,1,0,70,1,1,104.8,7308.95,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,13,1,1,20.4,261.3,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,29,1,1,55.25,1620.2,"No",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1,1,1,69.1,69.1,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,72,1,0,24.75,1777.6,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,52,0,1,58.75,3038.55,"No",1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,44,1,0,68.85,2958.95,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,14,0,1,31.1,419.7,"No",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,2,1,0,97.1,184.15,"No",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,1,1,44.95,44.95,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,44,1,1,89.2,4040.2,"No",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,8,1,1,103.35,847.3,"Yes",0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,71,1,1,84.8,6046.1,"No",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,0,63,1,1,81.15,5224.5,"No",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,22,1,1,80.15,1790.65,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,18,0,0,25.55,467.85,"No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,9,0,1,45.4,418.8,"Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,44,1,1,96.1,4364.1,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,2,1,1,75.8,160.75,"Yes",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
