Request id,Date,Request time,Dropoff time,Pickup point,Driver id,Status
4092,14-07-2016,02:41:17,NA,City,227,Cancelled
4093,14-07-2016,02:49:55,3:53:17 AM,City,119,Trip Completed
4094,14-07-2016,02:57:07,3:34:34 AM,City,182,Trip Completed
4095,14-07-2016,03:00:00,NA,Airport,NA,No Cars Available
4096,14-07-2016,03:01:26,NA,City,NA,No Cars Available
4097,14-07-2016,03:01:26,3:51:50 AM,City,84,Trip Completed
4098,14-07-2016,03:01:26,3:51:50 AM,City,145,Trip Completed
4099,14-07-2016,03:08:38,NA,City,NA,No Cars Available
4100,14-07-2016,03:18:43,NA,Airport,NA,No Cars Available
4101,14-07-2016,03:21:36,NA,City,NA,No Cars Available
4102,14-07-2016,03:24:29,NA,Airport,NA,No Cars Available
4103,14-07-2016,03:25:55,NA,Airport,NA,No Cars Available
4104,14-07-2016,03:27:22,NA,Airport,NA,No Cars Available
4105,14-07-2016,03:27:22,4:24:58 AM,City,7,Trip Completed
4106,14-07-2016,03:33:07,NA,City,NA,No Cars Available
4107,14-07-2016,03:34:34,NA,City,NA,No Cars Available
4108,14-07-2016,03:44:38,4:22:05 AM,City,68,Trip Completed
4109,14-07-2016,03:48:58,NA,City,NA,No Cars Available
4110,14-07-2016,03:48:58,NA,Airport,NA,No Cars Available
4111,14-07-2016,03:48:58,NA,City,NA,No Cars Available
4112,14-07-2016,03:50:24,NA,Airport,NA,No Cars Available
4113,14-07-2016,03:54:43,NA,City,NA,No Cars Available
4114,14-07-2016,03:57:36,4:35:02 AM,City,273,Trip Completed
4115,14-07-2016,04:01:55,NA,City,NA,No Cars Available
4116,14-07-2016,04:07:41,NA,Airport,NA,No Cars Available
4117,14-07-2016,04:10:34,4:52:19 AM,City,9,Trip Completed
4118,14-07-2016,04:13:26,5:12:29 AM,Airport,35,Trip Completed
4119,14-07-2016,04:13:26,5:25:26 AM,City,59,Trip Completed
4120,14-07-2016,04:16:19,NA,City,NA,No Cars Available
4121,14-07-2016,04:16:19,4:52:19 AM,Airport,298,Trip Completed
4122,14-07-2016,04:22:05,5:15:22 AM,Airport,233,Trip Completed
4123,14-07-2016,04:24:58,NA,City,NA,No Cars Available
4124,14-07-2016,04:26:24,NA,City,NA,No Cars Available
4125,14-07-2016,04:30:43,5:35:31 AM,City,16,Trip Completed
4126,14-07-2016,04:30:43,5:39:50 AM,City,188,Trip Completed
4127,14-07-2016,04:32:10,NA,City,NA,No Cars Available
4128,14-07-2016,04:32:10,NA,City,177,Cancelled
4129,14-07-2016,04:32:10,NA,City,229,Cancelled
4130,14-07-2016,04:32:10,NA,City,277,Cancelled
4131,14-07-2016,04:33:36,NA,City,NA,No Cars Available
4132,14-07-2016,04:35:02,NA,City,NA,No Cars Available
4133,14-07-2016,04:35:02,NA,City,37,Cancelled
4134,14-07-2016,04:35:02,NA,City,182,Cancelled
4135,14-07-2016,04:36:29,NA,Airport,NA,No Cars Available
4136,14-07-2016,04:36:29,5:12:29 AM,City,173,Trip Completed
4137,14-07-2016,04:36:29,NA,City,254,Cancelled
4138,14-07-2016,04:37:55,NA,City,NA,No Cars Available
4139,14-07-2016,04:37:55,NA,City,NA,No Cars Available
4140,14-07-2016,04:37:55,5:52:48 AM,City,24,Trip Completed
4141,14-07-2016,04:37:55,NA,City,232,Cancelled
4142,14-07-2016,04:39:22,NA,City,NA,No Cars Available
4143,14-07-2016,04:39:22,5:31:12 AM,Airport,141,Trip Completed
4144,14-07-2016,04:39:22,NA,City,266,Cancelled
4145,14-07-2016,04:40:48,NA,City,194,Cancelled
4146,14-07-2016,04:42:14,NA,City,34,Cancelled
4147,14-07-2016,04:43:41,5:49:55 AM,Airport,297,Trip Completed
4148,14-07-2016,04:45:07,NA,City,52,Cancelled
4149,14-07-2016,04:46:34,NA,City,NA,No Cars Available
4150,14-07-2016,04:46:34,5:38:24 AM,City,107,Trip Completed
4151,14-07-2016,04:46:34,6:00:00 AM,City,148,Trip Completed
4152,14-07-2016,04:48:00,NA,City,NA,No Cars Available
4153,14-07-2016,04:49:26,NA,City,166,Cancelled
4154,14-07-2016,04:49:26,NA,City,211,Cancelled
4155,14-07-2016,04:50:53,NA,City,92,Cancelled
4156,14-07-2016,04:50:53,5:49:55 AM,City,142,Trip Completed
4157,14-07-2016,04:50:53,5:21:07 AM,Airport,194,Trip Completed
4158,14-07-2016,04:52:19,NA,City,299,Cancelled
4159,14-07-2016,04:53:46,NA,Airport,NA,No Cars Available
4160,14-07-2016,04:53:46,NA,City,213,Cancelled
4161,14-07-2016,04:53:46,NA,City,237,Cancelled
4162,14-07-2016,04:55:12,6:04:19 AM,City,76,Trip Completed
4163,14-07-2016,04:55:12,NA,Airport,132,Cancelled
4164,14-07-2016,04:55:12,NA,City,299,Cancelled
4165,14-07-2016,04:56:38,NA,City,58,Cancelled
4166,14-07-2016,04:56:38,NA,City,78,Cancelled
4167,14-07-2016,04:56:38,NA,City,93,Cancelled
4168,14-07-2016,04:56:38,NA,City,164,Cancelled
4169,14-07-2016,04:58:05,NA,City,261,Cancelled
4170,14-07-2016,04:59:31,NA,City,247,Cancelled
4171,14-07-2016,04:59:31,NA,City,249,Cancelled
4172,14-07-2016,05:05:17,NA,City,NA,No Cars Available
4173,14-07-2016,05:05:17,NA,City,96,Cancelled
4174,14-07-2016,05:06:43,NA,City,8,Cancelled
4175,14-07-2016,05:06:43,6:01:26 AM,City,33,Trip Completed
4176,14-07-2016,05:06:43,5:51:22 AM,Airport,106,Trip Completed
4177,14-07-2016,05:06:43,6:14:24 AM,City,236,Trip Completed
4178,14-07-2016,05:09:36,NA,City,10,Cancelled
4179,14-07-2016,05:09:36,NA,City,81,Cancelled
4180,14-07-2016,05:09:36,5:41:17 AM,Airport,200,Trip Completed
4181,14-07-2016,05:11:02,NA,City,NA,No Cars Available
4182,14-07-2016,05:11:02,6:14:24 AM,Airport,51,Trip Completed
4183,14-07-2016,05:11:02,NA,City,140,Cancelled
4184,14-07-2016,05:11:02,NA,City,147,Cancelled
4185,14-07-2016,05:11:02,NA,City,204,Cancelled
4186,14-07-2016,05:12:29,NA,City,108,Cancelled
4187,14-07-2016,05:12:29,NA,City,114,Cancelled
4188,14-07-2016,05:13:55,5:47:02 AM,City,73,Trip Completed
4189,14-07-2016,05:15:22,NA,City,96,Cancelled
4190,14-07-2016,05:16:48,NA,City,NA,No Cars Available
4191,14-07-2016,05:16:48,NA,City,NA,No Cars Available
4192,14-07-2016,05:16:48,NA,City,149,Cancelled
4193,14-07-2016,05:18:14,NA,City,NA,No Cars Available
4194,14-07-2016,05:18:14,6:04:19 AM,Airport,81,Trip Completed
4195,14-07-2016,05:18:14,NA,City,85,Cancelled
4196,14-07-2016,05:18:14,6:27:22 AM,City,155,Trip Completed
4197,14-07-2016,05:18:14,NA,City,177,Cancelled
4198,14-07-2016,05:19:41,6:33:07 AM,Airport,13,Trip Completed
4199,14-07-2016,05:19:41,6:15:50 AM,City,231,Trip Completed
4200,14-07-2016,05:21:07,NA,City,NA,No Cars Available
4201,14-07-2016,05:21:07,NA,City,162,Cancelled
4202,14-07-2016,05:21:07,NA,City,256,Cancelled
4203,14-07-2016,05:21:07,NA,City,257,Cancelled
4204,14-07-2016,05:22:34,6:15:50 AM,City,43,Trip Completed
4205,14-07-2016,05:22:34,6:28:48 AM,City,210,Trip Completed
4206,14-07-2016,05:24:00,NA,City,184,Cancelled
4207,14-07-2016,05:24:00,NA,City,275,Cancelled
4208,14-07-2016,05:25:26,NA,City,NA,No Cars Available
4209,14-07-2016,05:25:26,6:28:48 AM,City,37,Trip Completed
4210,14-07-2016,05:25:26,6:36:00 AM,City,128,Trip Completed
4211,14-07-2016,05:25:26,NA,City,225,Cancelled
4212,14-07-2016,05:25:26,6:00:00 AM,City,228,Trip Completed
4213,14-07-2016,05:25:26,NA,City,290,Cancelled
4214,14-07-2016,05:26:53,6:00:00 AM,City,244,Trip Completed
4215,14-07-2016,05:28:19,6:31:41 AM,Airport,82,Trip Completed
4216,14-07-2016,05:28:19,6:28:48 AM,Airport,189,Trip Completed
4217,14-07-2016,05:29:46,NA,City,NA,No Cars Available
4218,14-07-2016,05:29:46,6:05:46 AM,Airport,38,Trip Completed
4219,14-07-2016,05:31:12,NA,City,NA,No Cars Available
4220,14-07-2016,05:32:38,NA,City,NA,No Cars Available
4221,14-07-2016,05:32:38,6:18:43 AM,Airport,156,Trip Completed
4222,14-07-2016,05:32:38,NA,City,227,Cancelled
4223,14-07-2016,05:34:05,NA,City,275,Cancelled
4224,14-07-2016,05:34:05,6:44:38 AM,City,298,Trip Completed
4225,14-07-2016,05:34:05,NA,City,300,Cancelled
4226,14-07-2016,05:35:31,NA,City,193,Cancelled
4227,14-07-2016,05:36:58,6:43:12 AM,Airport,203,Trip Completed
4228,14-07-2016,05:38:24,NA,City,NA,No Cars Available
4229,14-07-2016,05:39:50,NA,City,NA,No Cars Available
4230,14-07-2016,05:39:50,NA,City,61,Cancelled
4231,14-07-2016,05:39:50,NA,City,144,Cancelled
4232,14-07-2016,05:39:50,NA,City,259,Cancelled
4233,14-07-2016,05:41:17,6:46:05 AM,Airport,55,Trip Completed
4234,14-07-2016,05:41:17,6:51:50 AM,City,185,Trip Completed
4235,14-07-2016,05:42:43,NA,City,181,Cancelled
4236,14-07-2016,05:42:43,NA,City,267,Cancelled
4237,14-07-2016,05:44:10,NA,City,NA,No Cars Available
4238,14-07-2016,05:44:10,NA,City,78,Cancelled
4239,14-07-2016,05:45:36,NA,City,192,Cancelled
4240,14-07-2016,05:47:02,NA,City,NA,No Cars Available
4241,14-07-2016,05:47:02,NA,City,NA,No Cars Available
4242,14-07-2016,05:47:02,NA,City,34,Cancelled
4243,14-07-2016,05:47:02,6:24:29 AM,Airport,41,Trip Completed
4244,14-07-2016,05:48:29,NA,City,NA,No Cars Available
4245,14-07-2016,05:48:29,NA,City,105,Cancelled
4246,14-07-2016,05:49:55,NA,City,NA,No Cars Available
4247,14-07-2016,05:49:55,NA,City,NA,No Cars Available
4248,14-07-2016,05:49:55,NA,City,246,Cancelled
4249,14-07-2016,05:51:22,6:46:05 AM,City,118,Trip Completed
4250,14-07-2016,05:51:22,6:21:36 AM,City,229,Trip Completed
4251,14-07-2016,05:51:22,NA,City,296,Cancelled
4252,14-07-2016,05:52:48,6:34:34 AM,City,178,Trip Completed
4253,14-07-2016,05:52:48,NA,City,256,Cancelled
4254,14-07-2016,05:54:14,7:04:48 AM,City,205,Trip Completed
4255,14-07-2016,05:54:14,NA,City,207,Cancelled
4256,14-07-2016,05:57:07,NA,City,NA,No Cars Available
4257,14-07-2016,05:57:07,7:00:29 AM,City,95,Trip Completed
4258,14-07-2016,05:57:07,NA,City,287,Cancelled
4259,14-07-2016,05:58:34,NA,City,NA,No Cars Available
4260,14-07-2016,05:58:34,6:46:05 AM,Airport,19,Trip Completed
4261,14-07-2016,06:00:00,NA,City,NA,No Cars Available
4262,14-07-2016,06:00:00,NA,City,NA,No Cars Available
4263,14-07-2016,06:00:00,7:12:00 AM,Airport,70,Trip Completed
4264,14-07-2016,06:00:00,6:44:38 AM,City,254,Trip Completed
4265,14-07-2016,06:01:26,NA,City,NA,No Cars Available
4266,14-07-2016,06:01:26,6:43:12 AM,Airport,168,Trip Completed
4267,14-07-2016,06:02:53,NA,City,NA,No Cars Available
4268,14-07-2016,06:02:53,6:41:46 AM,City,155,Trip Completed
4269,14-07-2016,06:04:19,NA,City,NA,No Cars Available
4270,14-07-2016,06:04:19,7:00:29 AM,Airport,1,Trip Completed
4271,14-07-2016,06:04:19,NA,City,127,Cancelled
4272,14-07-2016,06:07:12,NA,City,17,Cancelled
4273,14-07-2016,06:07:12,6:50:24 AM,City,23,Trip Completed
4274,14-07-2016,06:10:05,7:14:53 AM,City,96,Trip Completed
4275,14-07-2016,06:11:31,NA,City,NA,No Cars Available
4276,14-07-2016,06:11:31,7:13:26 AM,City,39,Trip Completed
4277,14-07-2016,06:14:24,7:06:14 AM,City,270,Trip Completed
4278,14-07-2016,06:15:50,NA,City,69,Cancelled
4279,14-07-2016,06:17:17,NA,City,NA,No Cars Available
4280,14-07-2016,06:17:17,NA,City,4,Cancelled
4281,14-07-2016,06:17:17,NA,City,108,Cancelled
4282,14-07-2016,06:20:10,NA,City,NA,No Cars Available
4283,14-07-2016,06:20:10,NA,City,NA,No Cars Available
4284,14-07-2016,06:20:10,7:00:29 AM,Airport,130,Trip Completed
4285,14-07-2016,06:20:10,7:33:36 AM,City,226,Trip Completed
4286,14-07-2016,06:21:36,7:26:24 AM,City,47,Trip Completed
4287,14-07-2016,06:24:29,NA,City,157,Cancelled
4288,14-07-2016,06:24:29,7:01:55 AM,City,251,Trip Completed
4289,14-07-2016,06:25:55,NA,City,NA,No Cars Available
4290,14-07-2016,06:25:55,7:23:31 AM,City,284,Trip Completed
4291,14-07-2016,06:27:22,NA,City,NA,No Cars Available
4292,14-07-2016,06:27:22,NA,City,NA,No Cars Available
4293,14-07-2016,06:27:22,7:01:55 AM,City,11,Trip Completed
4294,14-07-2016,06:27:22,NA,City,84,Cancelled
4295,14-07-2016,06:28:48,NA,City,NA,No Cars Available
4296,14-07-2016,06:28:48,NA,City,5,Cancelled
4297,14-07-2016,06:30:14,7:40:48 AM,City,5,Trip Completed
4298,14-07-2016,06:30:14,NA,City,77,Cancelled
4299,14-07-2016,06:30:14,7:27:50 AM,City,230,Trip Completed
4300,14-07-2016,06:33:07,7:45:07 AM,City,78,Trip Completed
4301,14-07-2016,06:33:07,NA,City,86,Cancelled
4302,14-07-2016,06:34:34,NA,City,103,Cancelled
4303,14-07-2016,06:34:34,7:33:36 AM,City,225,Trip Completed
4304,14-07-2016,06:36:00,NA,City,209,Cancelled
4305,14-07-2016,06:36:00,7:46:34 AM,City,235,Trip Completed
4306,14-07-2016,06:37:26,NA,City,NA,No Cars Available
4307,14-07-2016,06:37:26,NA,City,NA,No Cars Available
4308,14-07-2016,06:37:26,NA,City,157,Cancelled
4309,14-07-2016,06:38:53,NA,Airport,NA,No Cars Available
4310,14-07-2016,06:40:19,7:29:17 AM,City,177,Trip Completed
4311,14-07-2016,06:40:19,NA,City,212,Cancelled
4312,14-07-2016,06:41:46,NA,City,45,Cancelled
4313,14-07-2016,06:41:46,7:36:29 AM,City,114,Trip Completed
4314,14-07-2016,06:41:46,NA,City,133,Cancelled
4315,14-07-2016,06:41:46,7:22:05 AM,City,151,Trip Completed
4316,14-07-2016,06:41:46,7:52:19 AM,City,234,Trip Completed
4317,14-07-2016,06:43:12,NA,City,NA,No Cars Available
4318,14-07-2016,06:43:12,NA,City,NA,No Cars Available
4319,14-07-2016,06:43:12,7:53:46 AM,Airport,85,Trip Completed
4320,14-07-2016,06:46:05,NA,City,NA,No Cars Available
4321,14-07-2016,06:46:05,7:35:02 AM,City,44,Trip Completed
4322,14-07-2016,06:48:58,7:22:05 AM,Airport,77,Trip Completed
4323,14-07-2016,06:48:58,NA,City,190,Cancelled
4324,14-07-2016,06:51:50,NA,City,NA,No Cars Available
4325,14-07-2016,06:51:50,8:00:58 AM,City,243,Trip Completed
4326,14-07-2016,06:53:17,NA,City,22,Cancelled
4327,14-07-2016,06:53:17,NA,City,139,Cancelled
4328,14-07-2016,06:54:43,NA,City,56,Cancelled
4329,14-07-2016,06:54:43,NA,City,64,Cancelled
4330,14-07-2016,06:56:10,NA,City,262,Cancelled
4331,14-07-2016,06:57:36,NA,City,202,Cancelled
4332,14-07-2016,06:59:02,7:56:38 AM,City,221,Trip Completed
4333,14-07-2016,07:01:55,NA,City,NA,No Cars Available
4334,14-07-2016,07:01:55,NA,City,NA,No Cars Available
4335,14-07-2016,07:01:55,NA,City,8,Cancelled
4336,14-07-2016,07:01:55,8:16:48 AM,City,166,Trip Completed
4337,14-07-2016,07:01:55,7:33:36 AM,City,266,Trip Completed
4338,14-07-2016,07:01:55,NA,City,295,Cancelled
4339,14-07-2016,07:03:22,7:37:55 AM,City,119,Trip Completed
4340,14-07-2016,07:03:22,7:53:46 AM,City,218,Trip Completed
4341,14-07-2016,07:03:22,8:11:02 AM,City,281,Trip Completed
4342,14-07-2016,07:04:48,8:05:17 AM,City,108,Trip Completed
4343,14-07-2016,07:04:48,7:56:38 AM,Airport,170,Trip Completed
4344,14-07-2016,07:06:14,NA,City,NA,No Cars Available
4345,14-07-2016,07:06:14,NA,City,139,Cancelled
4346,14-07-2016,07:06:14,NA,City,190,Cancelled
4347,14-07-2016,07:07:41,NA,City,NA,No Cars Available
4348,14-07-2016,07:07:41,NA,City,NA,No Cars Available
4349,14-07-2016,07:07:41,NA,City,224,Cancelled
4350,14-07-2016,07:09:07,8:13:55 AM,City,10,Trip Completed
4351,14-07-2016,07:09:07,8:05:17 AM,Airport,255,Trip Completed
4352,14-07-2016,07:10:34,NA,City,NA,No Cars Available
4353,14-07-2016,07:10:34,NA,City,NA,No Cars Available
4354,14-07-2016,07:10:34,NA,City,288,Cancelled
4355,14-07-2016,07:13:26,7:45:07 AM,City,90,Trip Completed
4356,14-07-2016,07:14:53,NA,City,54,Cancelled
4357,14-07-2016,07:14:53,NA,City,59,Cancelled
4358,14-07-2016,07:14:53,8:00:58 AM,Airport,115,Trip Completed
4359,14-07-2016,07:16:19,7:55:12 AM,City,98,Trip Completed
4360,14-07-2016,07:17:46,NA,City,67,Cancelled
4361,14-07-2016,07:17:46,8:13:55 AM,City,107,Trip Completed
4362,14-07-2016,07:19:12,NA,City,NA,No Cars Available
4363,14-07-2016,07:19:12,NA,City,45,Cancelled
4364,14-07-2016,07:19:12,7:50:53 AM,Airport,49,Trip Completed
4365,14-07-2016,07:19:12,NA,City,138,Cancelled
4366,14-07-2016,07:19:12,NA,City,152,Cancelled
4367,14-07-2016,07:20:38,NA,City,NA,No Cars Available
4368,14-07-2016,07:22:05,7:58:05 AM,City,68,Trip Completed
4369,14-07-2016,07:22:05,8:08:10 AM,City,79,Trip Completed
4370,14-07-2016,07:22:05,8:00:58 AM,City,100,Trip Completed
4371,14-07-2016,07:22:05,8:13:55 AM,City,161,Trip Completed
4372,14-07-2016,07:22:05,8:36:58 AM,City,220,Trip Completed
4373,14-07-2016,07:23:31,NA,City,NA,No Cars Available
4374,14-07-2016,07:24:58,NA,City,120,Cancelled
4375,14-07-2016,07:24:58,8:32:38 AM,City,183,Trip Completed
4376,14-07-2016,07:29:17,NA,City,245,Cancelled
4377,14-07-2016,07:30:43,8:00:58 AM,City,257,Trip Completed
4378,14-07-2016,07:30:43,8:05:17 AM,City,268,Trip Completed
4379,14-07-2016,07:32:10,NA,City,236,Cancelled
4380,14-07-2016,07:36:29,NA,City,229,Cancelled
4381,14-07-2016,07:37:55,NA,City,114,Cancelled
4382,14-07-2016,07:39:22,NA,City,NA,No Cars Available
4383,14-07-2016,07:39:22,NA,City,3,Cancelled
4384,14-07-2016,07:39:22,8:38:24 AM,City,64,Trip Completed
4385,14-07-2016,07:39:22,8:19:41 AM,City,162,Trip Completed
4386,14-07-2016,07:40:48,NA,City,165,Cancelled
4387,14-07-2016,07:40:48,NA,City,184,Cancelled
4388,14-07-2016,07:40:48,8:38:24 AM,Airport,185,Trip Completed
4389,14-07-2016,07:40:48,NA,City,285,Cancelled
4390,14-07-2016,07:42:14,NA,City,38,Cancelled
4391,14-07-2016,07:42:14,8:52:48 AM,City,88,Trip Completed
4392,14-07-2016,07:42:14,NA,City,240,Cancelled
4393,14-07-2016,07:43:41,NA,City,NA,No Cars Available
4394,14-07-2016,07:46:34,NA,City,NA,No Cars Available
4395,14-07-2016,07:46:34,8:41:17 AM,City,19,Trip Completed
4396,14-07-2016,07:46:34,NA,City,129,Cancelled
4397,14-07-2016,07:46:34,8:48:29 AM,City,163,Trip Completed
4398,14-07-2016,07:49:26,8:44:10 AM,City,70,Trip Completed
4399,14-07-2016,07:49:26,NA,City,175,Cancelled
4400,14-07-2016,07:49:26,8:28:19 AM,Airport,284,Trip Completed
4401,14-07-2016,07:50:53,NA,City,57,Cancelled
4402,14-07-2016,07:50:53,9:01:26 AM,City,136,Trip Completed
4403,14-07-2016,07:50:53,NA,City,171,Cancelled
4404,14-07-2016,07:50:53,NA,City,212,Cancelled
4405,14-07-2016,07:52:19,NA,City,NA,No Cars Available
4406,14-07-2016,07:52:19,NA,City,171,Cancelled
4407,14-07-2016,07:53:46,NA,City,NA,No Cars Available
4408,14-07-2016,07:53:46,8:25:26 AM,City,135,Trip Completed
4409,14-07-2016,07:53:46,9:08:38 AM,City,271,Trip Completed
4410,14-07-2016,07:55:12,NA,City,172,Cancelled
4411,14-07-2016,07:56:38,8:41:17 AM,Airport,174,Trip Completed
4412,14-07-2016,07:58:05,NA,City,NA,No Cars Available
4413,14-07-2016,07:58:05,NA,City,197,Cancelled
4414,14-07-2016,07:58:05,8:47:02 AM,Airport,214,Trip Completed
4415,14-07-2016,07:58:05,NA,City,218,Cancelled
4416,14-07-2016,07:59:31,8:58:34 AM,City,50,Trip Completed
4417,14-07-2016,08:02:24,8:57:07 AM,City,170,Trip Completed
4418,14-07-2016,08:03:50,NA,City,32,Cancelled
4419,14-07-2016,08:03:50,NA,City,37,Cancelled
4420,14-07-2016,08:03:50,NA,City,197,Cancelled
4421,14-07-2016,08:03:50,9:11:31 AM,City,276,Trip Completed
4422,14-07-2016,08:06:43,9:00:00 AM,Airport,30,Trip Completed
4423,14-07-2016,08:06:43,NA,City,105,Cancelled
4424,14-07-2016,08:08:10,NA,City,NA,No Cars Available
4425,14-07-2016,08:08:10,8:41:17 AM,City,133,Trip Completed
4426,14-07-2016,08:09:36,8:58:34 AM,City,112,Trip Completed
4427,14-07-2016,08:09:36,NA,City,144,Cancelled
4428,14-07-2016,08:09:36,9:10:05 AM,City,223,Trip Completed
4429,14-07-2016,08:11:02,NA,City,NA,No Cars Available
4430,14-07-2016,08:11:02,8:41:17 AM,City,131,Trip Completed
4431,14-07-2016,08:11:02,NA,City,150,Cancelled
4432,14-07-2016,08:12:29,NA,City,NA,No Cars Available
4433,14-07-2016,08:13:55,8:58:34 AM,Airport,21,Trip Completed
4434,14-07-2016,08:13:55,NA,City,229,Cancelled
4435,14-07-2016,08:13:55,NA,City,292,Cancelled
4436,14-07-2016,08:15:22,NA,City,NA,No Cars Available
4437,14-07-2016,08:15:22,NA,City,NA,No Cars Available
4438,14-07-2016,08:15:22,8:57:07 AM,Airport,186,Trip Completed
4439,14-07-2016,08:15:22,NA,City,251,Cancelled
4440,14-07-2016,08:16:48,8:51:22 AM,Airport,27,Trip Completed
4441,14-07-2016,08:18:14,9:07:12 AM,City,192,Trip Completed
4442,14-07-2016,08:18:14,NA,City,224,Cancelled
4443,14-07-2016,08:18:14,9:28:48 AM,Airport,279,Trip Completed
4444,14-07-2016,08:19:41,NA,City,101,Cancelled
4445,14-07-2016,08:19:41,NA,City,198,Cancelled
4446,14-07-2016,08:19:41,8:49:55 AM,Airport,238,Trip Completed
4447,14-07-2016,08:19:41,NA,City,267,Cancelled
4448,14-07-2016,08:19:41,NA,City,299,Cancelled
4449,14-07-2016,08:21:07,NA,City,NA,No Cars Available
4450,14-07-2016,08:21:07,8:55:41 AM,City,212,Trip Completed
4451,14-07-2016,08:22:34,NA,City,2,Cancelled
4452,14-07-2016,08:22:34,NA,City,275,Cancelled
4453,14-07-2016,08:24:00,NA,City,NA,No Cars Available
4454,14-07-2016,08:24:00,9:11:31 AM,City,128,Trip Completed
4455,14-07-2016,08:24:00,NA,City,149,Cancelled
4456,14-07-2016,08:25:26,NA,City,14,Cancelled
4457,14-07-2016,08:25:26,9:08:38 AM,City,16,Trip Completed
4458,14-07-2016,08:25:26,9:34:34 AM,City,125,Trip Completed
4459,14-07-2016,08:25:26,NA,City,179,Cancelled
4460,14-07-2016,08:26:53,NA,City,NA,No Cars Available
4461,14-07-2016,08:26:53,NA,City,120,Cancelled
4462,14-07-2016,08:26:53,9:12:58 AM,Airport,190,Trip Completed
4463,14-07-2016,08:28:19,NA,City,9,Cancelled
4464,14-07-2016,08:28:19,NA,City,90,Cancelled
4465,14-07-2016,08:28:19,NA,City,140,Cancelled
4466,14-07-2016,08:29:46,NA,City,NA,No Cars Available
4467,14-07-2016,08:29:46,NA,City,13,Cancelled
4468,14-07-2016,08:29:46,9:04:19 AM,City,15,Trip Completed
4469,14-07-2016,08:29:46,9:28:48 AM,City,20,Trip Completed
4470,14-07-2016,08:29:46,NA,City,34,Cancelled
4471,14-07-2016,08:29:46,9:18:43 AM,City,215,Trip Completed
4472,14-07-2016,08:31:12,9:41:46 AM,City,36,Trip Completed
4473,14-07-2016,08:34:05,NA,City,NA,No Cars Available
4474,14-07-2016,08:34:05,NA,City,NA,No Cars Available
